	logFC	logCPM	PValue
F52C12.3	-0.0354	5.48	0.983
F52C12.4	-3.56	4.24	0.0793
F52C12.6	-0.429	3.79	0.844
F52C6.2	-0.0739	5.15	0.963
F52C6.3	-0.0305	4.45	0.995
F52C6.4	-4.11	2.62	0.0993
F52C9.1	3.03	6.14	0.0201
F52C9.3	-0.304	5.07	0.877
F52D10.2	-0.27	7.06	0.734
F52D10.6	5.61	6.28	0.000257
F52D2.7	-0.979	6.49	0.399
F52E1.13	1.05	9.42	0.0117
F52E4.5	-2.22	2.6	0.299
F52F12.7	-1.54	3.67	0.505
F52G3.1	0.646	5.51	0.693
F52G3.4	-3.34	2.01	0.132
F52G3.5	-1.63	0.932	0.541
F52H2.1	0.664	3.98	0.713
F52H2.5	-0.0131	6.32	0.993
F52H2.7	-0.859	5.78	0.546
F52H3.2	2.42	7.26	0.00124
F52H3.4	-0.0592	7.44	0.931
F53A10.2	-1.92	4.34	0.307
F53A2.3	-4.37	4.13	0.0352
F53A2.7	0.198	7.37	0.762
F53A3.1	-1.61	0.921	0.541
F53A3.7	-3.74	2.32	0.0911
F53B1.2	0.198	6.82	0.855
F53B1.8	-1.15	4.79	0.611
F53B3.5	-0.0425	5.37	0.983
F53B7.3	0.0537	7.53	0.94
F53C11.3	1.64	7.29	0.0252
F53C11.4	1.4	6.95	0.1
F53C11.5	0.866	8.96	0.0462
F53C3.13	0.712	7.91	0.185
F53E10.1	2.76	4.3	0.199
F53E10.6	-0.505	4.75	0.771
F53E4.1	-0.675	7.75	0.232
F53F1.2	-0.927	5.84	0.493
F53F1.3	0.717	6.67	0.475
F53F10.2	-0.588	6.9	0.524
F53F10.3	-0.314	5.82	0.815
F53F10.8	-5	3.96	0.0242
F53F4.10	-0.254	7.01	0.753
F53F4.11	-0.32	8.13	0.497
F53F4.12	-0.13	7.2	0.863
F53F4.14	0.661	7.85	0.262
F53F4.16	-1.76	4.16	0.327
F53F4.3	0.372	7.76	0.523
F53F8.3	-0.276	7.43	0.672
F53F8.6	-3.5	2.13	0.102
F53F8.7	-3.23	1.93	0.178
F53G12.9	-3.57	2.19	0.139
F53H1.1	1.19	6.6	0.258
F53H1.3	0.311	5.47	0.866
F53H1.4	-0.614	5.85	0.667
F53H10.2	1.3	5	0.553
F53H2.3	-3.85	2.41	0.0977
F53H2.4	-2.36	5.9	0.079
F53H4.3	-1.98	1.12	0.417
F53H4.4	1.2	5.43	0.448
F54A3.2	-1.04	2.92	0.614
F54A3.5	-1.31	5.75	0.346
F54A3.6	3.22	4.83	0.0663
F54B11.5	-2.51	4.68	0.207
F54B3.1	0.636	8.2	0.182
F54C1.8	-1.83	1.04	0.438
F54C4.1	-0.62	5.87	0.639
F54C4.4	-0.0596	6.02	0.965
F54C8.4	0.452	8.41	0.497
F54C8.7	0.769	7.13	0.372
F54C9.11	-3.63	2.23	0.136
F54C9.9	1.18	7.89	0.0527
F54D10.5	-0.106	6.79	0.915
F54D10.7	0.469	6.51	0.648
F54D11.2	-1.45	4.51	0.406
F54D11.4	1.7	5.17	0.286
F54D12.4	-1.44	5.44	0.335
F54D12.8	-2.56	1.46	0.283
F54D5.11	0.538	7.37	0.415
F54D5.12	1.12	8.06	0.021
F54D5.2	1.55	7.3	0.0609
F54D5.5	0.552	8.15	0.244
F54D5.7	0.859	5.69	0.647
F54D5.9	1.49	8.4	0.00877
F54D7.2	-0.651	8.02	0.249
F54D7.6	-0.422	4.96	0.808
F54D7.7	-0.688	6.41	0.548
F54D8.6	-0.526	6.16	0.673
F54E12.2	0.547	7.76	0.364
F54E7.8	0.131	7.02	0.875
F54E7.9	-2.46	4.56	0.166
F54F2.7	-2.65	4.05	0.161
F54F2.9	0.506	6.98	0.543
F54F7.6	-0.998	6.42	0.386
F54H12.5	0.242	7.89	0.683
F55A11.1	-0.36	8.27	0.448
F55A11.4	1.22	7.31	0.08
F55A11.7	-0.0872	8.38	0.843
F55A11.8	-0.207	6.66	0.838
F55A12.1	-4.44	2.89	0.0497
F55A12.10	0.518	5.95	0.709
F55A12.2	-0.852	5.62	0.559
F55A12.5	0.297	7.89	0.594
F55A12.8	-0.131	7.09	0.872
F55A3.2	-0.773	6.61	0.608
F55A3.3	0.486	8.99	0.239
F55A4.2	-4.83	3.23	0.0604
F55A4.8	2.09	5.88	0.262
F55B12.4	-0.987	6.58	0.369
F55C12.1	-5.91	4.22	0.0078
F55C12.5	0.37	7.81	0.511
F55C5.8	0.328	8.81	0.488
F55D12.5	1.92	6.52	0.0837
F55F10.1	-1.36	7.27	0.0642
F55F8.2	-0.513	7.99	0.354
F55F8.3	-0.00817	7	0.994
F55F8.9	-0.121	8.13	0.8
F55G1.5	-5.4	3.75	0.0159
F55G1.6	0.0366	7.75	0.95
F55G1.7	-0.874	4.81	0.698
F55G1.9	0.0442	5.43	0.979
F55G7.2	-0.271	2.66	0.919
F55H12.2	-1.73	0.985	0.492
F55H2.5	-3.02	2.97	0.148
F55H2.7	-1.03	7.1	0.2
F56A11.5	2.4	7.15	0.006
F56A6.4	-0.601	4.82	0.719
F56A8.1	-3.86	2.41	0.119
F56A8.3	0.774	7.08	0.323
F56A8.4	-0.349	6.7	0.709
F56A8.5	-1.6	5.85	0.242
F56A8.8	4.04	3.34	0.095
F56A8.9	1.99	4.88	0.32
F56B3.11	-2.52	5.41	0.111
F56B3.2	0.867	2.41	0.693
F56B3.3	5.21	2.71	0.0336
F56B3.4	-0.657	6.44	0.566
F56B3.8	-0.177	5.62	0.908
F56B3.9	3.38	1.26	0.127
F56C11.3	-2.05	3.71	0.333
F56C11.5	-0.0188	6.53	0.988
F56C9.10	0.178	8.3	0.731
F56C9.11	-0.0725	7.09	0.927
F56C9.3	0.66	8.82	0.114
F56C9.6	1.06	7.9	0.059
F56D1.1	0.674	8.79	0.108
F56D1.2	-0.963	5.87	0.528
F56D1.3	-0.373	5.94	0.776
F56D12.6	-0.0672	6.33	0.953
F56D2.2	1.43	6.52	0.162
F56D2.6	0.72	8.05	0.148
F56D5.4	0.683	2.48	0.756
F56D5.5	2.23	6.1	0.131
F56D5.6	-3.87	2.42	0.106
F56F11.4	0.585	7.63	0.318
F56G4.4	0.439	7.5	0.478
F56G4.6	-0.481	6.29	0.674
F56H1.6	-0.00715	7.07	0.994
F56H1.7	-1.04	6.68	0.299
F56H9.2	-0.391	3.62	0.842
F57A10.4	0.674	4.03	0.731
F57A8.1	-1.74	3.89	0.393
F57B10.14	-1	6.03	0.446
F57B10.3	1.02	6.67	0.401
F57B10.4	1.1	7.94	0.0331
F57B10.5	-1.02	7.18	0.176
F57B10.8	0.565	7.16	0.515
F57B10.9	0.804	7.29	0.318
F57B7.2	-0.237	3.35	0.925
F57B9.1	-2.16	4.2	0.278
F57C2.5	0.438	6.31	0.694
F57C9.1	0.853	5.42	0.612
F57C9.4	-1.51	6.78	0.186
F57C9.6	-3.52	2.15	0.148
F57C9.7	-0.801	6.97	0.333
F57E7.2	-3.13	1.85	0.191
F57G12.1	-5.28	3.64	0.0184
F58A4.1	-0.759	2.02	0.711
F58A4.2	-0.417	4.49	0.829
F58A4.6	-0.0324	7.56	0.962
F58A4.9	-0.915	6.71	0.357
F58A6.2	-1.63	0.932	0.541
F58B3.4	0.398	7.9	0.516
F58B3.6	0.783	8.23	0.174
F58B3.7	0.554	6.96	0.515
F58D5.9	-0.0472	1.95	1
F58E1.13	-3.23	1.93	0.178
F58E10.1	0.525	8.22	0.326
F58E10.3	0.0483	9.63	0.905
F58E10.7	-0.647	3.95	0.724
F58E2.4	5.06	2.58	0.0366
F58F12.1	-0.0111	6.98	0.992
F58F9.7	-4.39	2.86	0.0725
F58G1.1	0.313	7.88	0.652
F58G1.2	0.351	7.14	0.671
F58G11.2	0.119	6.89	0.905
F58G11.3	1.24	7.65	0.041
F58H1.3	0.733	5.62	0.606
F58H1.5	-2.78	3.35	0.173
F58H1.8	-2.22	6.49	0.0387
F59A2.2	3.85	1.97	0.103
F59A2.5	-1.79	4.95	0.274
F59A2.6	7.17	5.04	0.00571
F59A3.1	-1.63	6.8	0.0819
F59A3.12	0.174	7.75	0.771
F59A3.2	-0.000176	7.32	1
F59A3.3	-0.664	6.69	0.484
F59A3.4	0.306	8.44	0.491
F59A6.5	0.0237	7.49	0.972
F59B1.10	1.14	4	0.615
F59B1.8	0.179	4.61	0.931
F59B10.3	4.87	2.41	0.042
F59B2.2	1.16	7.78	0.0544
F59B2.3	0.582	6.65	0.579
F59B2.8	-6.06	4.37	0.0208
F59C12.3	-1.32	4.75	0.496
F59C12.4	5.25	4.79	0.0147
F59C6.12	-1.71	2.77	0.397
F59C6.5	-1.18	7.95	0.0323
F59D12.5	-0.179	6.07	0.886
F59D6.1	4.51	2.06	0.0596
F59E10.3	-0.436	6.94	0.635
F59E12.1	0.701	8.77	0.0932
F59E12.11	-0.621	7.5	0.316
F59E12.9	1.98	8.29	0.00015
F59F4.2	-2.72	3.94	0.174
F59F4.3	-6.43	4.72	0.00325
F59G1.8	-0.0871	6.23	0.941
F59H5.1	0.838	6.26	0.552
faah-1	-4.3	3.74	0.0498
faah-2	-6.02	4.33	0.00836
faah-4	-2.82	4.9	0.11
fah-1	1.92	6.46	0.217
fan-1	0.334	7.86	0.568
farl-11	0.872	7.99	0.0853
fars-1	0.397	8.59	0.383
fars-2	-0.378	6.99	0.643
fars-3	1.33	7.6	0.026
fasn-1	-3.49	2.12	0.119
fat-1	0.102	8.55	0.816
fat-2	-2.53	3.9	0.198
fat-3	-5.2	4.15	0.0294
fat-4	-0.799	7.52	0.233
fbf-1	0.787	7.43	0.229
fbf-2	-0.454	5.11	0.792
fbn-1	-0.665	2.68	0.72
fbp-1	0.198	7.29	0.792
fbxa-101	-1.18	7.3	0.0917
fbxa-106	-4.54	2.98	0.0653
fbxa-107	0.923	4.89	0.642
fbxa-108	-1.73	4.67	0.372
fbxa-114	-0.858	5.79	0.532
fbxa-115	8	5.35	0.00212
fbxa-116	3.57	1.38	0.112
fbxa-120	-1.74	3.58	0.38
fbxa-123	0.459	3.57	0.831
fbxa-129	-5.11	3.48	0.021
fbxa-13	-5.65	4.79	0.00494
fbxa-141	-3.49	2.12	0.152
fbxa-143	-5.2	3.57	0.0414
fbxa-145	-1.42	6.08	0.293
fbxa-150	5.46	2.93	0.0275
fbxa-153	2.42	6.04	0.0797
fbxa-167	-5.92	4.24	0.0213
fbxa-170	-1.21	6.87	0.19
fbxa-179	-4.34	2.82	0.0834
fbxa-181	0.514	3.32	0.822
fbxa-192	-0.324	5.13	0.844
fbxa-197	1.26	5.63	0.449
fbxa-198	-4.32	3.36	0.0882
fbxa-2	-6.63	4.91	0.00193
fbxa-203	3.73	1.45	0.107
fbxa-206	-0.844	7.43	0.196
fbxa-210	-0.544	7.25	0.449
fbxa-215	0.132	9.78	0.746
fbxa-217	-3.82	2.93	0.107
fbxa-4	2.47	3.59	0.279
fbxa-64	-2.22	4.48	0.211
fbxa-65	-0.377	6.61	0.723
fbxa-76	-0.318	4.43	0.888
fbxa-83	-3.04	6.53	0.04
fbxa-90	-1.73	4.2	0.451
fbxa-95	-0.304	3.54	0.877
fbxa-97	-1.24	3.1	0.557
fbxb-15	-5.43	3.78	0.0323
fbxb-18	-2.41	1.37	0.317
fbxb-34	4.96	2.45	0.0437
fbxb-52	-1.71	0.974	0.491
fbxb-59	-5.23	3.59	0.0272
fbxb-7	-0.0996	6.47	0.927
fbxb-72	4.81	2.31	0.0477
fbxb-76	-0.499	1.34	0.881
fbxb-78	6.48	3.86	0.0151
fbxc-28	-2.99	1.76	0.203
fbxc-29	-1.61	0.921	0.54
fbxc-30	-3.63	2.23	0.103
fbxc-31	5.79	3.2	0.0241
fbxc-32	-2.61	4.87	0.145
fbxc-33	-0.413	2.74	0.851
fbxc-36	-0.683	6.35	0.654
fbxc-40	1.97	4.13	0.374
fbxc-42	0.373	6.01	0.83
fbxc-44	-1.68	6.96	0.048
fbxc-45	-2.25	4.54	0.328
fbxc-47	0.361	2.71	0.856
fbxc-50	2.26	7.93	0.000694
fbxc-51	-3.83	2.39	0.0857
fbxc-52	-1.34	5.47	0.369
fbxc-54	5.66	5.53	0.0189
fcd-2	-0.0524	6.66	0.964
fce-1	0.925	8.01	0.0939
fce-2	-0.242	7.14	0.759
fcp-1	0.141	7.79	0.821
fdps-1	0.921	7.64	0.17
fem-1	0.832	7.63	0.158
fem-2	0.0597	8.17	0.899
fem-3	-0.171	8.36	0.699
fhod-1	-0.428	2.71	0.834
fib-1	0.642	9.22	0.131
fic-1	0.0987	8.5	0.822
figl-1	-1.18	5.25	0.526
fipp-1	3.25	5.65	0.0409
fis-2	-0.0319	5.51	0.986
fkb-1	-1.37	7.17	0.0708
fkb-2	-0.314	7.35	0.678
fkb-3	4.24	2.29	0.0797
fkb-5	2.24	6.46	0.0427
fkb-6	1.19	8.18	0.042
fkb-7	-4.27	2.75	0.055
fkh-3	0.288	5.39	0.846
fkh-4	-1.41	5	0.389
fkh-5	-3.51	2.67	0.118
fkh-7	-2.2	5.68	0.214
fkh-9	2.18	4.65	0.353
flap-1	-0.0838	7.32	0.904
flh-1	-0.311	8.95	0.451
flh-2	-0.192	7.65	0.745
flh-3	0.396	7.9	0.471
fli-1	-0.0589	7.22	0.936
fln-1	1.2	6.9	0.244
flp-10	4.34	1.97	0.0616
flp-19	-2.48	1.89	0.256
flt-1	0.227	8.2	0.663
fmo-3	-2.24	1.27	0.362
fmo-4	-2.07	1.17	0.372
fnci-1	-0.717	5.47	0.626
fncm-1	-1.05	6.35	0.508
fnta-1	-0.047	7.19	0.955
fntb-1	0.67	7.39	0.313
fog-1	1.23	7.64	0.0446
fog-2	-0.814	7.16	0.278
folt-1	-2.57	2.61	0.207
fos-1	3.31	5.77	0.0694
fox-1	-0.871	6.73	0.375
fre-1	-1.29	5.91	0.325
frg-1	0.851	7.39	0.21
frh-1	-2.34	6.36	0.0369
frl-1	0.0504	4.51	0.983
frm-1	-0.317	7.63	0.617
frm-10	-0.131	7.45	0.847
frm-2	-0.818	3.2	0.682
frm-3	-4.45	2.9	0.0421
frm-4	0.839	8.03	0.203
frm-7	0.446	6.43	0.752
frm-8	1.94	4.02	0.358
fsn-1	0.24	8.74	0.566
ftr-1	-0.741	4.87	0.693
ftt-2	0.0139	7.04	0.987
fum-1	1.27	8.43	0.00609
fust-1	0.176	6.08	0.891
fut-3	0.0502	8.38	0.911
fzo-1	0.488	7.78	0.432
fzr-1	0.506	8	0.309
fzy-1	0.625	8.84	0.134
gad-1	0.793	8.37	0.0884
gale-1	0.374	7.53	0.565
gap-2	-0.108	7.53	0.911
gap-3	-5.98	4.29	0.00704
gar-2	-2.14	1.21	0.387
gars-1	0.000139	8.32	1
gas-1	1.39	6.85	0.17
gbb-1	-3.34	2.01	0.166
gbf-1	-0.248	5.38	0.872
gbh-1	0.787	4.54	0.701
gck-1	-0.49	7.07	0.551
gck-2	0.647	8.47	0.199
gck-3	3.54	4.55	0.0935
gck-4	1.1	3.12	0.551
gcn-1	-0.387	4.54	0.831
gcn-2	0.814	7.17	0.332
gcs-1	-0.34	7.06	0.724
gcy-18	-2.64	1.52	0.255
gcy-23	4.57	2.11	0.0563
gcy-28	-1.07	6	0.396
gcy-33	1.39	2.95	0.545
gcy-35	5.35	2.79	0.0334
gdi-1	0.204	9.13	0.619
gei-1	-2.24	1.27	0.362
gei-11	0.0888	7.79	0.91
gei-12	0.15	7.88	0.776
gei-14	1.24	8.4	0.0119
gei-17	0.714	8.41	0.23
gei-4	-0.462	7.34	0.49
gei-6	0.406	7.49	0.597
gei-8	0.0219	6.96	0.983
gem-4	-0.25	6.5	0.875
gen-1	0.464	8.49	0.303
ger-1	-0.2	5.27	0.906
gex-2	-0.14	6.95	0.876
gex-3	1.55	7.74	0.00683
gfi-2	0.4	8.99	0.357
gfi-3	0.218	4.83	0.916
gfi-4	-0.506	7.96	0.402
gfl-1	0.345	6.49	0.755
ggtb-1	0.973	8	0.0516
ghi-1	0.135	4	0.952
gip-1	1.05	7.01	0.251
gip-2	0.368	6.42	0.728
git-1	1.4	6.37	0.224
gla-3	0.504	8.44	0.435
glb-1	-0.769	4.75	0.646
glb-18	-1.91	1.08	0.427
glb-27	-5.54	3.88	0.0364
glb-29	5.41	2.89	0.0284
glb-33	4.75	2.27	0.05
glc-4	-2.69	1.55	0.255
glct-6	0.767	3.58	0.709
gld-1	0.317	8.85	0.456
gld-2	0.162	7.98	0.753
gld-3	0.686	9.24	0.0896
gld-4	1.33	6.02	0.323
glh-1	0.302	6.83	0.734
glh-2	0.758	7.82	0.174
glh-3	0.628	6.87	0.476
glh-4	0.429	6.35	0.693
glit-1	2.11	5.38	0.288
gln-1	0.177	5.53	0.915
gln-5	1.08	7.93	0.0379
gln-6	1.08	9.02	0.0101
glna-3	2.68	6.23	0.169
glo-4	-1.01	6.46	0.339
glod-4	0.0749	6.62	0.939
glp-1	0.951	9.02	0.0655
glrx-10	-0.934	5.47	0.534
glrx-21	-0.816	6.02	0.509
glrx-22	-0.47	6.47	0.671
glrx-5	-2.34	3.51	0.263
gls-1	-0.169	8.23	0.727
glt-3	8.49	5.83	7.43e-05
gly-10	1.32	8.01	0.0131
gly-11	-1.61	4.26	0.422
gly-12	-2.16	1.22	0.323
gly-13	-0.957	6.18	0.445
gly-14	4.04	1.68	0.0823
gly-20	0.35	8.74	0.444
gly-3	1.09	8.39	0.0162
gly-4	-0.646	6.21	0.584
gly-5	0.702	7.13	0.371
gly-6	-2.28	1.29	0.337
gly-7	0.872	8.24	0.0579
gly-9	2.7	4.6	0.15
gmn-1	-1.55	4.89	0.419
gna-1	-0.0502	5.07	0.982
gna-2	-0.208	9.39	0.622
gnrr-2	-1.59	4.19	0.415
goa-1	0.244	8.45	0.598
gob-1	1.56	7.41	0.0603
gon-14	0.929	8.53	0.0456
gon-2	-1.34	6	0.379
gon-4	1.44	8.98	0.00129
gop-1	0.855	6.81	0.345
gop-2	-0.817	7.49	0.189
gop-3	-0.138	7.84	0.803
gos-28	0.754	5.7	0.609
gpa-1	-2.99	4.38	0.141
gpa-15	-4.44	2.89	0.0786
gpa-16	-1.99	1.12	0.387
gpa-2	-4.01	2.53	0.108
gpa-7	-2.26	3.68	0.26
gpb-1	1.33	6.12	0.303
gpb-2	5.1	2.57	0.0398
gpc-2	-1.07	6	0.404
gpd-1	0.626	7.93	0.287
gpd-2	0.615	5.8	0.663
gpd-3	0.171	5.77	0.9
gpd-4	0.303	7.05	0.705
gpdh-2	0.241	7.97	0.639
gpi-1	0.383	8.14	0.429
gpr-1	0.0321	4.85	0.991
gpr-2	1.02	4.45	0.578
grd-11	-4.64	3.07	0.0687
grk-1	-0.137	6.78	0.886
grl-1	-3.01	1.77	0.207
grl-10	-2.31	4.08	0.314
gro-1	0.0161	5.53	0.995
grp-1	0.0652	8.32	0.885
gsk-3	0.0115	7.06	0.99
gsp-1	-0.202	8.6	0.636
gsp-2	-0.894	7.45	0.177
gspd-1	-0.0831	7.55	0.893
gsr-1	1.2	7.99	0.0287
gst-1	-0.136	7.69	0.823
gst-12	-4.19	4.64	0.0412
gst-16	-6.05	4.94	0.0042
gst-20	-1.15	4.9	0.516
gst-30	-2.44	1.39	0.299
gst-32	-4.56	3	0.0731
gst-39	-1.63	0.932	0.541
gst-43	-1.99	5.16	0.29
gst-44	-0.055	5.27	0.981
gst-5	-3.08	3.75	0.135
gst-7	-0.119	9.29	0.768
gstk-1	-0.251	5.5	0.878
gstk-2	-0.587	2.68	0.769
gsy-1	1.3	7.93	0.0122
gta-1	-0.896	3.25	0.695
gut-2	-0.472	7.18	0.55
gyg-1	-1.66	3.23	0.411
gyg-2	0.645	8.58	0.137
H01M10.1	-0.86	6.08	0.499
H02I12.5	0.0835	7.34	0.902
H03A11.1	-5.26	5.23	0.0214
H04D03.1	4.29	5.3	0.067
H04D03.2	1.2	6.13	0.324
H04D03.6	-0.282	2.08	0.932
H04M03.3	0.381	6.94	0.652
H05C05.2	-1.12	7.15	0.19
H05C05.4	-3.06	1.8	0.165
H05L14.2	1.39	5.75	0.344
H06H21.11	-1.03	6.89	0.248
H06I04.1	-0.373	5.96	0.768
H06I04.3	-2	6.49	0.0594
H06O01.2	0.293	7.92	0.695
H10E21.4	-2.91	1.7	0.223
H11E01.3	-5.03	3.41	0.0359
H12D21.7	1	6.24	0.392
H13N06.2	-4.81	3.22	0.054
H13N06.4	1.97	6.04	0.274
H14A12.3	0.594	8.53	0.189
H14A12.5	1.21	3.16	0.602
H14E04.2	1.37	7.19	0.13
H17B01.1	-3.84	3.57	0.062
H17B01.4	-0.52	7.36	0.494
H18N23.2	1.56	5.05	0.345
H19N07.1	0.683	9.13	0.119
H19N07.3	-0.753	5.33	0.619
H20J04.2	0.154	8.19	0.755
H20J04.3	2.64	2.47	0.192
H20J04.4	-3.24	4.7	0.109
H20J04.6	0.989	5.45	0.619
H20J04.9	-1.6	3.75	0.382
H21P03.2	0.492	7.54	0.424
H24G06.1	5.65	3.93	0.0319
H24K24.2	3.83	3.17	0.117
H24K24.3	1.5	7.42	0.0296
H24K24.4	1.06	4.58	0.558
H25P06.1	1.91	6.75	0.0552
H25P19.1	1.02	6.39	0.362
H27A22.1	-0.491	7.49	0.439
H27M09.1	0.715	6.65	0.457
H28G03.1	0.797	6.91	0.355
H28G03.2	0.392	6.18	0.775
H28O16.1	2.2	9.82	2.3e-07
H28O16.2	0.595	7.33	0.461
H31G24.3	-1.9	5.84	0.267
H34C03.2	-1.1	8.21	0.044
H34I24.1	-2.72	1.57	0.256
H35B03.2	0.271	7.11	0.726
H37N21.1	-1.19	1.69	0.606
H40L08.1	0.674	6.97	0.43
H43I07.1	0.253	4.36	0.898
H43I07.2	0.0929	7.47	0.884
H43I07.3	-0.739	6.47	0.488
haf-1	1.31	5.51	0.406
haf-2	-0.31	7.6	0.611
haf-3	1.02	8.22	0.0282
haf-4	0.703	2.35	0.726
haf-6	2.14	6.84	0.0405
haf-7	-4.73	3.15	0.0578
ham-1	5.86	5.62	0.0125
hap-1	0.29	5.74	0.836
har-1	0.0626	7.32	0.942
hars-1	-0.635	7.54	0.504
hbl-1	-0.781	4.91	0.655
hcf-1	0.269	8.71	0.538
hcp-1	1.2	7.86	0.0345
hcp-2	1.51	8.16	0.00329
hcp-3	0.0814	7.04	0.919
hcp-4	1.15	7.04	0.15
hcp-6	0.758	7.87	0.17
hda-1	1.12	8.97	0.00703
hda-2	0.536	7.75	0.373
hda-3	-0.0597	7.95	0.912
hda-4	0.756	5.2	0.696
hda-6	0.735	5.57	0.632
hdac-6	1.05	8.76	0.0227
hecd-1	0.457	6.47	0.716
hel-1	0.287	8.96	0.493
hel-308	-5.95	4.25	0.00732
hex-2	3.67	2.7	0.108
hex-3	5.82	4.09	0.0277
hex-4	-0.329	6.4	0.765
hgrs-1	1.19	8.84	0.00853
hid-1	-2.6	4.54	0.169
hif-1	0.511	7.08	0.536
hil-2	0.893	6.51	0.407
hil-4	1.55	9.23	0.000265
hil-5	1.56	9.03	0.000194
him-1	0.712	8.29	0.112
him-10	0.682	7.99	0.177
him-14	1.6	6.19	0.181
him-17	-0.081	8.27	0.866
him-18	1.67	7.36	0.0451
him-19	0.318	5.15	0.888
him-3	-0.224	8.15	0.645
him-5	0.206	7.18	0.788
him-6	0.669	7.18	0.506
him-8	-0.408	8.1	0.438
hint-1	-0.792	6.82	0.385
hint-3	-2.93	3.71	0.182
hip-1	1.87	6.51	0.0846
hipr-1	-0.772	6.8	0.489
his-11	-1.92	1.09	0.416
his-3	-0.468	1.53	0.9
his-31	-2.93	2.21	0.192
his-32	0.616	4.92	0.745
his-35	-0.494	4.03	0.78
his-37	-0.678	6.25	0.556
his-38	-4.37	2.83	0.0465
his-4	-2.78	2.1	0.223
his-40	0.382	3.43	0.843
his-41	-2.16	4.78	0.276
his-45	-1.92	1.87	0.391
his-47	-0.364	2.1	0.867
his-48	-0.292	3.33	0.884
his-59	0.0226	5.44	0.992
his-6	-2.76	1.6	0.206
his-60	0.667	6.58	0.528
his-61	-0.611	5.01	0.75
his-62	0.242	5.28	0.881
his-63	-0.565	2.07	0.803
his-64	0.573	3.78	0.755
his-67	-1.43	5.24	0.358
his-68	0.669	6.39	0.54
his-7	-3.05	1.8	0.181
his-71	-3.48	3.35	0.109
his-72	0.406	7.53	0.549
his-74	0.0378	7.46	0.955
hke-4.1	0.241	7.71	0.671
hke-4.2	0.0344	6.73	0.976
hlb-1	-0.203	6.05	0.898
hlh-11	-5.03	3.41	0.0231
hlh-14	-2.67	3.34	0.25
hlh-2	-0.494	7.63	0.417
hlh-3	-0.749	3.16	0.717
hlh-30	0.301	5.23	0.854
hlh-33	-3.27	1.96	0.172
hlh-6	4.75	2.27	0.05
hmbx-1	-0.986	4.4	0.621
hmg-1.1	0.627	8.71	0.189
hmg-1.2	0.0548	8.16	0.913
hmg-12	1.58	8.5	0.000597
hmg-3	1.35	8.93	0.00123
hmg-4	0.499	9.22	0.217
hmg-5	-1.13	7.45	0.0789
hmp-1	0.446	6.92	0.623
hmp-2	0.439	7.17	0.578
hmr-1	-0.0569	7.7	0.936
hmt-1	0.317	6.46	0.775
hnd-1	-6.86	5.12	0.00104
hoe-1	0.195	8.33	0.675
hop-1	0.569	7.51	0.418
hpk-1	-0.291	7.4	0.659
hpl-1	-0.331	4.66	0.868
hpl-2	0.917	6.31	0.428
hpr-17	0.798	8.12	0.117
hpr-9	3.97	5.88	0.0133
hrdl-1	-0.044	9.39	0.916
hrp-1	-0.994	7.49	0.132
hrp-2	-0.819	7.66	0.192
hrpf-1	0.524	8.32	0.239
hrpf-2	0.0507	8.18	0.921
hsb-1	-1.28	7.64	0.0396
hse-5	-0.447	8.31	0.324
hsf-1	0.629	7.8	0.254
hsp-1	1.85	8.66	4.28e-05
hsp-12.2	-0.659	2.8	0.745
hsp-16.41	-4.82	3.23	0.06
hsp-3	-1.5	8.53	0.000938
hsp-4	1.85	9.11	1.77e-05
hsp-6	-0.000231	8.03	1
hsp-60	0.82	9.25	0.0477
hsr-9	0.346	9.43	0.396
hst-1	0.413	8.19	0.447
hst-2	0.0462	6.82	0.961
hst-3.2	-3.04	1.79	0.195
hst-6	1.57	7.1	0.0574
htp-1	0.255	7.9	0.63
htp-2	-1.78	6.51	0.11
htp-3	1.04	7.31	0.135
htz-1	0.277	8.86	0.524
hum-1	-0.124	6.92	0.887
hum-2	0.722	7.62	0.244
hum-5	-4.39	2.85	0.0809
hus-1	-1.15	7.1	0.144
hut-1	0.404	7.43	0.533
hyl-1	0.46	8.68	0.315
hyl-2	-0.424	6.54	0.696
hyls-1	0.99	7.61	0.121
iars-1	-0.696	6.41	0.546
iars-2	-1.91	6.4	0.08
icd-1	0.00492	8.58	0.993
icl-1	0.312	7.5	0.637
icp-1	-0.0101	7.24	0.99
ida-1	6.8	4.18	0.0102
idh-1	0.995	8.73	0.0317
idh-2	1.15	5.73	0.411
idi-1	-0.0758	7.32	0.914
ifb-1	-2.94	1.72	0.18
ife-1	-0.226	6.29	0.84
ife-2	1.03	5.76	0.459
ife-3	0.691	7.28	0.333
ife-4	-0.941	5.51	0.531
ife-5	-2.82	4.59	0.156
iff-1	-1.15	6.75	0.214
iff-2	-1.89	3.77	0.365
iffb-1	0.301	5.95	0.826
ifg-1	0.177	7.21	0.816
ifta-1	-0.707	4.12	0.743
iftb-1	0.281	7.79	0.633
ify-1	1.19	9.07	0.0053
igcm-1	6.22	3.63	0.0161
igcm-3	-1.94	4.19	0.288
ikke-1	0.911	8.18	0.0707
ile-1	1.16	8.26	0.0111
ile-2	-0.965	6.4	0.429
ima-1	-0.51	8.61	0.268
ima-2	0.481	9.78	0.229
ima-3	0.303	8.5	0.525
imb-1	-0.047	8.44	0.915
