	logFC	logCPM	PValue
K07F5.12	0	7.63	1
K07F5.14	0	7.55	1
K07F5.15	0	3.09	1
K07G5.6	0	7.17	1
K07H8.1	0	6.97	1
K07H8.10	0	9.57	1
K07H8.2	0	9.44	1
K07H8.3	0	4.6	1
K08A2.1	0	5.4	1
K08A2.4	0	4.39	1
K08D10.12	0	2.92	1
K08D12.3	0	7.48	1
K08E3.10	0	3.36	1
K08E3.4	0	6.86	1
K08E3.5	0	9.19	1
K08E4.2	0	6.1	1
K08E4.3	0	5.58	1
K08E4.6	0	7.12	1
K08F11.5	0	7.42	1
K08F4.1	0	8.66	1
K08F4.2	0	9.18	1
K08F4.3	0	7.23	1
K08F8.1	0	6.71	1
K08F9.4	0	8.54	1
K08H10.9	0	6.9	1
K08H2.3	0	2.91	1
K08H2.4	0	3.1	1
K09A11.1	0	6.45	1
K09C4.10	0	5.52	1
K09E3.5	0	3.16	1
K09E3.7	0	6.51	1
K09E4.2	0	5.25	1
K09E4.3	0	5.75	1
K09E9.3	0	6.84	1
K09F5.6	0	4.68	1
K09H9.2	0	6.65	1
K10B2.4	0	5.89	1
K10B4.3	0	6.01	1
K10C3.2	0	8.1	1
K10C3.4	0	6.91	1
K10C3.5	0	6.72	1
K10C8.3	0	7.28	1
K10D2.1	0	8.36	1
K10D2.5	0	6.86	1
K10H10.1	0	5.76	1
K10H10.2	0	3.73	1
K11B4.1	0	4.48	1
K11B4.2	0	5.89	1
K11D12.5	0	6.02	1
K11D2.5	0	2.75	1
K11G12.5	0	6.44	1
K11G12.6	0	6.49	1
K11H12.8	0	6.64	1
K11H3.3	0	4.04	1
K11H3.6	0	3.38	1
K12C11.1	0	6.24	1
K12D12.5	0	7.46	1
K12H4.2	0	5.27	1
K12H4.3	0	6.47	1
K12H4.4	0	7.03	1
K12H4.5	0	4.97	1
K12H6.6	0	5.58	1
K12H6.7	0	5	1
kal-1	0	5.27	1
kap-1	0	5.32	1
kars-1	0	9.34	1
kat-1	0	7.1	1
kbp-1	0	6.14	1
kbp-2	0	6.22	1
kbp-3	0	6.05	1
kbp-4	0	5.39	1
kbp-5	0	7.17	1
kca-1	0	6.33	1
kcc-1	0	7.65	1
kel-3	0	7.31	1
kgb-1	0	5.51	1
kin-10	0	8.43	1
kin-14	0	5.55	1
kin-18	0	8.79	1
kin-19	0	8.85	1
kin-2	0	5.05	1
kin-20	0	5.01	1
kin-25	0	6.49	1
kin-29	0	3.54	1
kin-3	0	8.8	1
kin-32	0	5.23	1
kin-34	0	3.07	1
kin-4	0	8.82	1
klc-1	0	8.87	1
klc-2	0	6.97	1
kle-2	0	7.92	1
klp-12	0	9.03	1
klp-15	0	7.18	1
klp-16	0	7.42	1
klp-18	0	6.96	1
klp-19	0	7.83	1
klp-3	0	5.4	1
klp-7	0	7.32	1
klp-8	0	5.82	1
knl-1	0	8.58	1
knl-2	0	8.31	1
knl-3	0	6.79	1
kpc-1	0	3.4	1
ksr-1	0	5.7	1
ksr-2	0	7.37	1
kup-1	0	8.1	1
lab-1	0	7.95	1
lact-3	0	5.98	1
lact-9	0	4.03	1
laf-1	0	4.74	1
lag-1	0	8.76	1
lap-1	0	7.97	1
lap-2	0	8.92	1
larp-1	0	8.12	1
larp-5	0	9.08	1
lars-1	0	7.87	1
lars-2	0	6.82	1
lat-1	0	8.71	1
lbp-1	0	5.17	1
lbp-4	0	6.66	1
lbp-9	0	4.63	1
ldb-1	0	4.07	1
ldh-1	0	6.52	1
lea-1	0	8.53	1
lec-1	0	7.37	1
lec-4	0	4.79	1
lem-3	0	8.68	1
let-19	0	7.71	1
let-363	0	8.67	1
let-4	0	4.03	1
let-413	0	5.96	1
let-418	0	8.27	1
let-49	0	7.05	1
let-502	0	8.07	1
let-504	0	9.57	1
let-526	0	7.06	1
let-60	0	7.25	1
let-607	0	8.8	1
let-653	0	4.29	1
let-70	0	9.21	1
let-711	0	7.45	1
let-716	0	8	1
let-721	0	8.76	1
let-754	0	6.94	1
let-765	0	6.42	1
let-767	0	7.3	1
let-858	0	7.88	1
let-92	0	8.93	1
let-99	0	8.04	1
letm-1	0	8.79	1
lex-1	0	8.89	1
lfe-2	0	6.75	1
lgc-30	0	3.79	1
lgc-35	0	4.25	1
lgc-40	0	4.74	1
lgg-1	0	8.03	1
lgg-2	0	7.55	1
lgg-3	0	5.91	1
lgl-1	0	3.82	1
lig-1	0	8.58	1
lig-4	0	6.07	1
lin-10	0	5.62	1
lin-13	0	7.24	1
lin-15A	0	6.13	1
lin-15B	0	6.89	1
lin-23	0	7.66	1
lin-24	0	7.1	1
lin-25	0	6.2	1
lin-26	0	8.6	1
lin-28	0	5.11	1
lin-3	0	7.73	1
lin-35	0	7.93	1
lin-36	0	7.73	1
lin-37	0	7.32	1
lin-39	0	3.9	1
lin-40	0	6.94	1
lin-41	0	5.47	1
lin-45	0	7.75	1
lin-49	0	6.38	1
lin-5	0	7.22	1
lin-52	0	5.78	1
lin-53	0	9.46	1
lin-54	0	7.57	1
lin-56	0	6.56	1
lin-59	0	7.67	1
lin-61	0	8.04	1
lin-65	0	7.79	1
lin-66	0	6.47	1
lin-8	0	5.65	1
lin-9	0	6.85	1
lip-1	0	4.57	1
lips-1	0	2.86	1
lir-1	0	7.86	1
lir-2	0	6.04	1
lir-3	0	5.49	1
lis-1	0	6.6	1
lit-1	0	6.11	1
LLC1.3	0	8.53	1
lmn-1	0	9.2	1
lmp-1	0	8.05	1
lnp-1	0	5.73	1
lon-2	0	5.38	1
lpd-2	0	5.36	1
lpd-3	0	6.73	1
lpd-5	0	6.07	1
lpd-6	0	6.33	1
lpd-7	0	8.29	1
lpd-8	0	6.69	1
lpd-9	0	5.79	1
lpin-1	0	7.53	1
lpl-1	0	6.74	1
lrk-1	0	6.34	1
lrp-1	0	4.08	1
lrp-2	0	6.04	1
lrr-1	0	7.92	1
lsd-1	0	7.23	1
lsl-1	0	7.85	1
lsm-1	0	6.06	1
lsm-3	0	5.46	1
lsm-4	0	3.35	1
lsm-5	0	6.45	1
lsm-6	0	3.83	1
lsm-7	0	5.81	1
lsm-8	0	5.31	1
lst-1	0	8.83	1
lst-2	0	6.84	1
lst-3	0	9.05	1
lst-4	0	8.22	1
lsy-12	0	7.98	1
lsy-13	0	7.28	1
lsy-2	0	7.25	1
lsy-22	0	6.89	1
lsy-27	0	7.53	1
M01A10.1	0	6.34	1
M01B12.4	0	7.72	1
M01E11.1	0	4.08	1
M01E11.2	0	8.17	1
M01E11.3	0	7.28	1
M01E5.2	0	4.98	1
M01E5.3	0	8.34	1
M01E5.4	0	7.38	1
M01F1.3	0	3.35	1
M01F1.4	0	7.81	1
M01F1.8	0	5.13	1
M01F1.9	0	3.09	1
M01G5.3	0	6.38	1
M01H9.3	0	8.43	1
M02B1.2	0	5.1	1
M02B1.3	0	9.09	1
M02B7.2	0	4.39	1
M02B7.5	0	4.87	1
M02B7.7	0	4.32	1
M02D8.3	0	6.07	1
M02E1.1	0	6.14	1
M03B6.3	0	4.64	1
M03B6.4	0	5.8	1
M03C11.2	0	5.57	1
M03C11.3	0	3.02	1
M03C11.7	0	7.01	1
M03C11.8	0	7.87	1
M03F4.6	0	3.76	1
M03F8.3	0	8.47	1
M04B2.2	0	4.15	1
M04C9.3	0	4.96	1
M04F3.4	0	4.99	1
M04F3.5	0	7.32	1
M05B5.4	0	6.61	1
M05D6.2	0	8.9	1
M05D6.5	0	4.85	1
M05D6.6	0	6.41	1
M106.2	0	4.12	1
M106.3	0	8.31	1
M106.4	0	7.32	1
M106.7	0	4.28	1
M106.8	0	3.47	1
M110.3	0	8.41	1
M116.5	0	5.89	1
M142.5	0	3.2	1
M142.8	0	2.88	1
M151.3	0	4.46	1
M151.7	0	6.67	1
M163.1	0	5.03	1
M176.11	0	3.88	1
M176.2	0	7.47	1
M176.4	0	3.36	1
M18.3	0	6.69	1
M18.6	0	9.05	1
M18.8	0	8.15	1
M199.2	0	6.07	1
M28.5	0	7.48	1
M57.1	0	4.55	1
M57.2	0	7.57	1
M60.6	0	5.11	1
M70.4	0	6.08	1
M79.2	0	3.67	1
M88.2	0	5.7	1
M88.5	0	7.79	1
M88.7	0	6.15	1
mab-20	0	6.17	1
mab-31	0	3.2	1
mac-1	0	4.88	1
mag-1	0	7.24	1
magi-1	0	7.62	1
mai-1	0	3.3	1
mai-2	0	6	1
mak-2	0	6.07	1
map-1	0	6.71	1
map-2	0	7.03	1
marc-6	0	7.02	1
mars-1	0	7.79	1
mat-1	0	8.21	1
mat-2	0	8.45	1
mat-3	0	6.33	1
math-15	0	5.78	1
math-33	0	8.66	1
mau-2	0	7.58	1
mau-8	0	7.03	1
max-2	0	4.6	1
mbd-2	0	6.67	1
mbf-1	0	6.87	1
mbk-1	0	6.68	1
mbk-2	0	9.94	1
mboa-2	0	6.29	1
mboa-3	0	6.23	1
mboa-6	0	8.16	1
mboa-7	0	6.15	1
mbtr-1	0	6.63	1
mca-1	0	6.93	1
mca-2	0	5.25	1
mca-3	0	8.61	1
mcd-1	0	4.88	1
mce-1	0	4.86	1
mcm-2	0	7.74	1
mcm-3	0	9.15	1
mcm-4	0	8.81	1
mcm-5	0	9.18	1
mcm-6	0	9.57	1
mcm-7	0	9.68	1
mdf-1	0	7.82	1
mdf-2	0	8.59	1
mdh-1	0	6.79	1
mdh-2	0	8.06	1
mdt-1.2	0	4.18	1
mdt-10	0	6.56	1
mdt-11	0	7.01	1
mdt-15	0	7.28	1
mdt-17	0	6.15	1
mdt-18	0	7.89	1
mdt-19	0	6.36	1
mdt-20	0	5.37	1
mdt-22	0	8.32	1
mdt-26	0	8.89	1
mdt-27	0	8.31	1
mdt-28	0	9.26	1
mdt-29	0	4.83	1
mdt-30	0	7.22	1
mdt-31	0	3.44	1
mdt-4	0	5.85	1
mdt-6	0	7.4	1
mdt-8	0	6.88	1
mdt-9	0	7.04	1
mec-15	0	8.36	1
mec-8	0	6.98	1
mecr-1	0	6.74	1
meg-1	0	8.73	1
meg-2	0	7.83	1
mei-1	0	8.36	1
mei-2	0	7.29	1
mek-1	0	8.8	1
mek-2	0	3.16	1
mel-11	0	7.35	1
mel-26	0	9.66	1
mel-28	0	6.23	1
mel-32	0	8.35	1
mel-46	0	6.76	1
mel-47	0	8.18	1
memb-1	0	4.46	1
memb-2	0	6.32	1
men-1	0	7.35	1
mep-1	0	7.96	1
mes-1	0	7.69	1
mes-2	0	7.22	1
mes-3	0	6.32	1
mes-4	0	8.08	1
mes-6	0	7.82	1
mesp-1	0	5.93	1
met-1	0	8.98	1
met-2	0	8.15	1
mett-10	0	7.42	1
mev-1	0	7.05	1
mex-1	0	9.18	1
mex-3	0	9.72	1
mex-5	0	10.4	1
mex-6	0	10	1
mfap-1	0	8.68	1
mfb-1	0	4.53	1
mff-1	0	5.09	1
mff-2	0	5.37	1
mif-1	0	5.33	1
mif-3	0	4.68	1
mig-1	0	4.66	1
mig-10	0	6.46	1
mig-14	0	7.23	1
mig-15	0	6.22	1
mig-2	0	6.39	1
mig-22	0	8.22	1
mig-23	0	4.65	1
mig-32	0	8.63	1
mig-5	0	8.63	1
mis-12	0	6.9	1
misc-1	0	8.06	1
mix-1	0	7.62	1
miz-1	0	7.74	1
mkk-4	0	5.68	1
mlc-4	0	7.2	1
mlcd-1	0	7.03	1
mlh-1	0	6.52	1
mlk-1	0	6.11	1
mls-2	0	3.28	1
mmaa-1	0	8.01	1
mmab-1	0	6.19	1
mmcm-1	0	8.78	1
mml-1	0	6.48	1
mms-19	0	6.47	1
mnat-1	0	7.37	1
moag-4	0	5.41	1
moc-1	0	6.24	1
moc-3	0	6.9	1
mog-1	0	8.25	1
mog-2	0	6.95	1
mog-3	0	7.78	1
mog-4	0	6.37	1
mog-5	0	8.39	1
mom-1	0	5.07	1
mom-2	0	9.6	1
mom-4	0	8.25	1
mom-5	0	4.52	1
moma-1	0	6.21	1
mon-2	0	7.17	1
mop-25.1	0	6.04	1
mop-25.2	0	6.8	1
mop-25.3	0	6.64	1
morc-1	0	8.23	1
mpk-1	0	7.53	1
mppa-1	0	5.19	1
mppb-1	0	5.29	1
mrck-1	0	7.73	1
mre-11	0	8.29	1
mrg-1	0	8.34	1
mrp-4	0	8.47	1
mrp-5	0	7.28	1
mrp-7	0	7.97	1
mrpl-41	0	4.15	1
mrps-5	0	7.3	1
mrt-1	0	6.03	1
mrt-2	0	3.93	1
msh-2	0	7.96	1
msh-5	0	7.53	1
msh-6	0	7.46	1
mspn-1	0	7.53	1
MTCE.11	0	7.63	1
MTCE.12	0	7.65	1
MTCE.16	0	6.35	1
MTCE.23	0	8.66	1
MTCE.25	0	7.65	1
MTCE.26	0	10.8	1
MTCE.3	0	8.18	1
MTCE.31	0	9.69	1
MTCE.33	0	7.17	1
MTCE.34	0	5.41	1
MTCE.35	0	7.77	1
MTCE.4	0	4.97	1
MTCE.7	0	5.95	1
mtk-1	0	8.47	1
mtm-1	0	4.85	1
mtm-3	0	8.89	1
mtm-5	0	6.54	1
mtm-6	0	7.54	1
mtm-9	0	6.9	1
mtp-18	0	3.95	1
mtr-4	0	8.15	1
mtss-1	0	4.86	1
mtx-1	0	8.77	1
mtx-2	0	6.89	1
mus-101	0	7.6	1
mus-81	0	6.16	1
mut-14	0	6.66	1
mut-15	0	7.89	1
mut-16	0	8.72	1
mut-2	0	7.86	1
mut-7	0	7.65	1
mvb-12	0	6.74	1
mvk-1	0	7.73	1
mxl-1	0	5.51	1
mxl-2	0	6.09	1
mys-1	0	8.09	1
mys-2	0	4.72	1
mys-4	0	6.68	1
nac-2	0	2.81	1
nape-2	0	3.93	1
nars-1	0	7.75	1
nars-2	0	4.92	1
nasp-1	0	8.4	1
nasp-2	0	10	1
nbet-1	0	8.11	1
ncbp-1	0	8.75	1
ncbp-2	0	5.66	1
nck-1	0	7.39	1
ncl-1	0	7.99	1
ncs-2	0	6.66	1
ncx-1	0	3.82	1
ncx-3	0	5.27	1
ncx-8	0	4.57	1
ndc-80	0	8.25	1
ndg-4	0	2.63	1
nduf-2.2	0	7.47	1
nduf-5	0	4.77	1
nduf-6	0	4.76	1
nduf-7	0	6.27	1
ndx-4	0	4.68	1
ndx-6	0	6.27	1
ndx-7	0	5.55	1
ndx-9	0	6.83	1
ned-8	0	4.69	1
nep-1	0	7.44	1
nex-1	0	7.05	1
nfi-1	0	7.51	1
nfm-1	0	3.02	1
nft-1	0	4.82	1
nfya-1	0	7.15	1
nfya-2	0	6.32	1
nfyb-1	0	7.37	1
nfyc-1	0	8.98	1
ngp-1	0	7.42	1
nhl-2	0	7.04	1
nhl-3	0	3.94	1
nhr-1	0	5.42	1
nhr-10	0	5.69	1
nhr-100	0	5.99	1
nhr-102	0	6.02	1
nhr-105	0	5.79	1
nhr-11	0	2.86	1
nhr-12	0	8	1
nhr-122	0	6.53	1
nhr-13	0	5.76	1
nhr-134	0	3.54	1
nhr-135	0	2.75	1
nhr-138	0	7.18	1
nhr-145	0	3.35	1
nhr-154	0	6.32	1
nhr-161	0	5.7	1
nhr-168	0	5.85	1
nhr-17	0	5.77	1
nhr-181	0	4.4	1
nhr-19	0	5.53	1
nhr-190	0	3.73	1
nhr-2	0	7.29	1
nhr-20	0	6.76	1
nhr-21	0	4.89	1
nhr-22	0	5.11	1
nhr-23	0	7.85	1
nhr-236	0	2.75	1
nhr-243	0	5.62	1
nhr-256	0	6.89	1
nhr-28	0	4.27	1
nhr-31	0	2.81	1
nhr-32	0	4.21	1
nhr-34	0	5.63	1
nhr-35	0	2.92	1
nhr-4	0	5.9	1
nhr-40	0	3.36	1
nhr-42	0	5.31	1
nhr-45	0	3.9	1
nhr-46	0	6.85	1
nhr-47	0	6.55	1
nhr-48	0	3.95	1
nhr-49	0	7.47	1
nhr-53	0	3.44	1
nhr-57	0	4.75	1
nhr-6	0	3.36	1
nhr-61	0	5.31	1
nhr-66	0	7.63	1
nhr-68	0	2.81	1
nhr-7	0	5.8	1
nhr-70	0	4.7	1
nhr-71	0	7.64	1
nhr-78	0	6.47	1
nhr-84	0	5.72	1
nhr-86	0	6.25	1
nhr-88	0	3.7	1
nhr-95	0	3.51	1
nhr-97	0	4.34	1
nhx-5	0	5.4	1
nipa-1	0	6.49	1
nipi-3	0	7.67	1
nkat-3	0	6.98	1
nkb-1	0	5	1
nkcc-1	0	6.73	1
nlp-36	0	4.84	1
nlr-1	0	4.05	1
nmgp-1	0	4.12	1
nmt-1	0	6.47	1
nmy-1	0	5.51	1
nmy-2	0	9.51	1
noah-2	0	4.73	1
nol-1	0	7.57	1
nol-10	0	8.53	1
nol-5	0	9.12	1
nol-6	0	5.85	1
nol-9	0	6.38	1
nos-1	0	6.71	1
nos-2	0	8.9	1
nos-3	0	8.18	1
npl-4.1	0	6.27	1
npl-4.2	0	6.29	1
npp-1	0	8.32	1
npp-10	0	9.54	1
npp-11	0	7.93	1
npp-12	0	8.9	1
npp-13	0	8.19	1
npp-14	0	8.12	1
npp-15	0	7.82	1
npp-16	0	6	1
npp-17	0	7.7	1
npp-18	0	8.17	1
npp-19	0	8.02	1
npp-2	0	8.81	1
npp-20	0	7.17	1
npp-21	0	8.75	1
npp-22	0	9.29	1
npp-3	0	7.97	1
npp-4	0	6.52	1
npp-5	0	7.99	1
npp-6	0	8.3	1
npp-7	0	6.95	1
npp-8	0	8.21	1
npp-9	0	9.43	1
npr-17	0	4.76	1
nra-1	0	7.95	1
nra-2	0	8.66	1
nra-3	0	5.96	1
nra-4	0	7.81	1
nrd-1	0	8.09	1
nrde-3	0	7.52	1
nrx-1	0	3.27	1
nsf-1	0	8.19	1
nst-1	0	8.23	1
nsy-1	0	7.07	1
nsy-7	0	6	1
nth-1	0	5.15	1
ntl-2	0	7.77	1
ntl-3	0	3.87	1
ntl-4	0	7.98	1
ntp-1	0	7.82	1
nucb-1	0	7.27	1
nud-1	0	6.67	1
nud-2	0	6.43	1
num-1	0	8.27	1
nuo-1	0	8.7	1
nuo-2	0	7.67	1
nuo-3	0	8.58	1
nuo-4	0	8.62	1
nuo-5	0	7.42	1
nuo-6	0	6.54	1
nurf-1	0	8.03	1
nxf-1	0	4.51	1
nxf-2	0	7.87	1
nxt-1	0	7.46	1
oac-55	0	3.51	1
obr-1	0	5.9	1
obr-2	0	4.89	1
obr-3	0	5.05	1
obr-4	0	8.5	1
ocrl-1	0	7.05	1
odr-4	0	6.99	1
oga-1	0	7.09	1
ogt-1	0	8.13	1
oma-1	0	9.58	1
oma-2	0	9.87	1
ooc-3	0	7.65	1
ooc-5	0	8.05	1
orai-1	0	7.94	1
orc-2	0	7.36	1
ostb-1	0	9.36	1
ostd-1	0	7.8	1
otub-1	0	7.9	1
oxi-1	0	6.97	1
oxy-4	0	3.32	1
paa-1	0	9.13	1
pab-1	0	8.54	1
pab-2	0	4.62	1
pabp-2	0	8.29	1
pac-1	0	7.54	1
pad-1	0	6.1	1
pad-2	0	5.21	1
pak-1	0	6.62	1
pak-2	0	9.27	1
pal-1	0	8.75	1
pam-1	0	8.76	1
pan-1	0	6.87	1
pap-1	0	9.02	1
paqr-1	0	8.61	1
paqr-2	0	7.39	1
par-1	0	6.04	1
par-2	0	7.14	1
par-3	0	8.9	1
par-5	0	9.03	1
par-6	0	7.06	1
pars-1	0	7.73	1
pars-2	0	4.05	1
pas-1	0	7.74	1
pas-2	0	8.11	1
pas-3	0	8.31	1
pas-4	0	7.23	1
pas-5	0	7.97	1
pas-6	0	7.9	1
pas-7	0	7.49	1
pash-1	0	8.18	1
pat-12	0	5.09	1
pat-2	0	5.28	1
pat-3	0	9.14	1
pat-4	0	2.86	1
pat-6	0	5.2	1
patr-1	0	10	1
pbrm-1	0	8.59	1
pbs-1	0	8.27	1
pbs-2	0	8.58	1
pbs-3	0	8.1	1
pbs-4	0	7.77	1
pbs-5	0	8.54	1
pbs-6	0	8.19	1
pbs-7	0	8.65	1
pcaf-1	0	8.12	1
pcbd-1	0	4.69	1
pcca-1	0	7.71	1
pccb-1	0	8.32	1
pcf-11	0	4.02	1
pch-2	0	7.26	1
pcm-1	0	7.63	1
pcn-1	0	9.38	1
pcp-5	0	5.9	1
pcs-1	0	5.52	1
pct-1	0	8.47	1
pdcd-2	0	5.2	1
pde-2	0	7.83	1
pde-3	0	5.23	1
pdhk-2	0	8	1
pdi-1	0	9.07	1
pdi-2	0	9.26	1
pdi-3	0	10	1
pdk-1	0	8.16	1
pdp-1	0	9.12	1
pdr-1	0	7.6	1
peb-1	0	3.47	1
pek-1	0	6.24	1
pen-2	0	7.04	1
pes-9	0	7.75	1
pfd-1	0	4.63	1
pfd-2	0	5.65	1
pfd-3	0	8.25	1
pfd-4	0	5.66	1
pfd-5	0	5.56	1
pfd-6	0	7.99	1
pfn-1	0	8.28	1
pfn-2	0	4.79	1
pfs-2	0	6.89	1
pgam-5	0	7.72	1
pgk-1	0	7.38	1
pgl-1	0	6.6	1
pgl-2	0	7.31	1
pgl-3	0	7.33	1
pgp-2	0	4.52	1
pgp-4	0	4.66	1
pgs-1	0	7.5	1
phb-1	0	7.32	1
phb-2	0	8.11	1
phip-1	0	5.49	1
pho-11	0	3.77	1
pho-12	0	4.1	1
pho-5	0	7.54	1
pie-1	0	7.38	1
pif-1	0	6.26	1
pig-1	0	7.15	1
piki-1	0	5.39	1
pin-2	0	4.07	1
pink-1	0	8.14	1
pir-1	0	9.24	1
pis-1	0	6.47	1
pisy-1	0	6.84	1
pkc-1	0	6.12	1
pkc-3	0	8.8	1
pkn-1	0	7.1	1
plc-3	0	4.63	1
plc-4	0	6.06	1
pld-1	0	7.56	1
plk-1	0	9.49	1
plk-2	0	7.53	1
plk-3	0	4	1
plp-1	0	7.84	1
plst-1	0	5.3	1
pme-1	0	6.65	1
pme-2	0	8.19	1
pme-3	0	6.93	1
pme-5	0	6.86	1
pme-6	0	4.09	1
pmp-3	0	8.95	1
pmr-1	0	6.77	1
pms-2	0	6.74	1
pnc-1	0	4.56	1
png-1	0	4.4	1
pnk-1	0	7.72	1
pnk-4	0	4.37	1
pod-1	0	7.62	1
pole-2	0	6.01	1
polg-1	0	4.23	1
polh-1	0	7.29	1
polk-1	0	9.32	1
polq-1	0	6.16	1
pos-1	0	10.3	1
pot-1	0	5.78	1
pot-2	0	5.99	1
ppfr-1	0	8.32	1
ppfr-2	0	8.07	1
ppfr-4	0	3.51	1
ppgn-1	0	6.7	1
pph-4.1	0	5.65	1
pph-4.2	0	7.83	1
pph-5	0	4.48	1
pph-6	0	4.55	1
ppk-1	0	7.44	1
ppk-2	0	6.67	1
ppk-3	0	6.24	1
ppp-1	0	7.48	1
pps-1	0	8.42	1
pptr-1	0	6.53	1
pptr-2	0	8.87	1
ppw-1	0	5.08	1
ppw-2	0	3.86	1
pqbp-1.1	0	6.66	1
pqe-1	0	8.6	1
pqn-10	0	4.25	1
pqn-18	0	4.39	1
pqn-20	0	6.06	1
pqn-21	0	7.42	1
pqn-27	0	5.63	1
pqn-34	0	6.03	1
pqn-39	0	5.15	1
pqn-41	0	6.04	1
pqn-44	0	5.31	1
pqn-45	0	9.21	1
pqn-47	0	5.07	1
pqn-51	0	8.82	1
pqn-52	0	8.01	1
pqn-53	0	7.28	1
pqn-55	0	7.6	1
pqn-59	0	9.56	1
pqn-65	0	9.16	1
pqn-68	0	3.76	1
pqn-70	0	7.96	1
pqn-80	0	3.83	1
pqn-82	0	6.17	1
pqn-83	0	6.53	1
pqn-85	0	7.57	1
pqn-87	0	7.62	1
pqn-96	0	4.54	1
praf-3	0	6.57	1
prdx-2	0	8.77	1
prdx-3	0	7.52	1
prg-1	0	8.97	1
prg-2	0	4.21	1
pri-1	0	7.42	1
pri-2	0	8.87	1
prk-1	0	7.04	1
prmt-1	0	8.92	1
prmt-2	0	6.35	1
prmt-3	0	8.33	1
prmt-5	0	7.69	1
pro-1	0	5.89	1
pro-2	0	8.37	1
pro-3	0	3.52	1
prom-1	0	8.28	1
prp-17	0	8.51	1
prp-21	0	6.84	1
prp-4	0	5.88	1
prp-8	0	9.71	1
prpf-4	0	8.97	1
prx-14	0	7.24	1
prx-19	0	7.57	1
pry-1	0	3.09	1
psa-1	0	4.96	1
psa-4	0	8.91	1
psd-1	0	7.17	1
psf-1	0	6.34	1
psr-1	0	7.44	1
pssy-1	0	5.64	1
pssy-2	0	6.53	1
pst-1	0	6.99	1
pst-2	0	5.61	1
ptc-1	0	8.13	1
ptl-1	0	3.54	1
ptp-1	0	3.71	1
ptp-2	0	9.07	1
ptp-3	0	7.91	1
ptr-15	0	3.82	1
ptr-2	0	9.56	1
ptr-21	0	3.3	1
ptr-3	0	4.26	1
puf-10	0	5.19	1
puf-11	0	9.03	1
puf-12	0	7.18	1
puf-3	0	8.77	1
puf-5	0	10.1	1
puf-6	0	8.1	1
puf-7	0	7.58	1
puf-8	0	8.11	1
puf-9	0	7.17	1
pup-2	0	9.43	1
pup-3	0	6.92	1
pus-1	0	7.14	1
pxf-1	0	6	1
pyc-1	0	6.02	1
pyk-1	0	9.45	1
pyp-1	0	7.69	1
pyr-1	0	8.2	1
pzf-1	0	7.86	1
qars-1	0	7.63	1
qdpr-1	0	4.16	1
qns-1	0	7.19	1
R01B10.4	0	4.11	1
R01B10.6	0	7.15	1
R01H10.7	0	4.85	1
R02D3.3	0	7.47	1
R02D3.4	0	7.78	1
R02D3.7	0	8.43	1
R02D3.8	0	5.91	1
R02D5.8	0	6.06	1
R02F11.3	0	5.89	1
R02F11.4	0	7.47	1
R02F2.1	0	8.13	1
R02F2.4	0	7.24	1
R02F2.7	0	7.29	1
R02F2.9	0	5.55	1
R03A10.1	0	6.72	1
R03D7.1	0	8.76	1
R03D7.2	0	2.97	1
R03D7.4	0	8.36	1
R03E1.2	0	6.14	1
R03E9.2	0	4.05	1
R03G5.6	0	4.97	1
R04A9.5	0	6.41	1
R04B3.2	0	3.53	1
R04D3.2	0	7.98	1
R04D3.3	0	8.37	1
R04D3.4	0	5.84	1
R04E5.8	0	7.12	1
R04F11.2	0	6.86	1
R04F11.3	0	8.28	1
R04F11.5	0	5.67	1
R05D11.4	0	6.66	1
R05D11.5	0	5.97	1
R05D11.6	0	7.2	1
R05D11.7	0	6.32	1
R05D11.9	0	8.49	1
R05D3.12	0	7.03	1
R05D3.2	0	7.26	1
R05D3.8	0	6.99	1
R05D7.4	0	7.11	1
R05D7.5	0	5.83	1
R05D7.7	0	2.67	1
R05F9.1	0	7.73	1
R05F9.6	0	6.99	1
R05F9.9	0	6.13	1
R05G6.4	0	5.72	1
R05G6.7	0	9.02	1
R05G9.3	0	7.1	1
R05H10.2	0	6.09	1
R05H10.3	0	6.13	1
R05H11.1	0	7.47	1
R05H5.3	0	8.61	1
R05H5.5	0	6.55	1
R06A10.4	0	3.79	1
R06A4.2	0	5.66	1
R06C7.1	0	9.93	1
R06C7.2	0	6.18	1
R06C7.5	0	6.55	1
R06C7.6	0	3.39	1
R06F6.12	0	6.63	1
R06F6.8	0	6.99	1
R07B7.10	0	4.93	1
R07B7.2	0	6.99	1
R07B7.5	0	3.58	1
R07B7.8	0	6.34	1
R07E3.2	0	2.59	1
R07E4.5	0	7.77	1
R07E5.1	0	7.11	1
R07E5.11	0	4.9	1
R07E5.7	0	6.31	1
R07G3.7	0	6.17	1
R07G3.8	0	2.92	1
R07H5.3	0	5.84	1
R07H5.8	0	8.08	1
R08B4.3	0	5.92	1
R08C7.12	0	3.02	1
R08C7.2	0	7.25	1
R08D7.1	0	6.85	1
R08D7.2	0	7.07	1
R08D7.4	0	6.57	1
R08D7.5	0	5.67	1
R08E3.3	0	6.71	1
R08E5.2	0	4.29	1
R09A8.1	0	4.73	1
R09A8.2	0	6.36	1
R09B3.2	0	7.59	1
R09B3.3	0	9.01	1
R09F10.3	0	5.77	1
R09F10.8	0	8.09	1
R102.4	0	4.75	1
