	logFC	logCPM	PValue
kars-1	0	9.27	1
kat-1	0	7.17	1
kbp-1	0	6.44	1
kbp-2	0	6.15	1
kbp-3	0	5.8	1
kbp-4	0	5.28	1
kbp-5	0	7.3	1
kca-1	0	5.78	1
kcc-1	0	6.03	1
kel-3	0	7.85	1
kgb-1	0	6.41	1
kin-10	0	8.64	1
kin-14	0	4.38	1
kin-18	0	9.34	1
kin-19	0	8.57	1
kin-2	0	5.29	1
kin-20	0	6.16	1
kin-25	0	6.02	1
kin-29	0	3.91	1
kin-3	0	8.43	1
kin-32	0	6.29	1
kin-33	0	4.23	1
kin-4	0	8.45	1
klc-1	0	8.73	1
klc-2	0	6.62	1
kle-2	0	6.86	1
klp-12	0	7.79	1
klp-15	0	7.16	1
klp-16	0	7.51	1
klp-18	0	6.76	1
klp-19	0	7.53	1
klp-3	0	5.03	1
klp-7	0	7.33	1
klp-8	0	5.51	1
knl-1	0	8.22	1
knl-2	0	7.62	1
knl-3	0	7.06	1
ksr-1	0	5.34	1
ksr-2	0	7.31	1
kup-1	0	8.75	1
lab-1	0	7.86	1
lact-3	0	6.64	1
lact-9	0	3.47	1
laf-1	0	6	1
lag-1	0	8.77	1
lap-1	0	7.83	1
lap-2	0	9.44	1
larp-1	0	8.33	1
larp-5	0	8.86	1
lars-1	0	7.67	1
lars-2	0	7.28	1
lat-1	0	7.18	1
lbp-4	0	6.6	1
lbp-9	0	6.95	1
ldb-1	0	5.82	1
ldh-1	0	7.15	1
lea-1	0	8.25	1
lec-1	0	7.32	1
lec-3	0	5.3	1
lec-4	0	4.16	1
lem-2	0	4.8	1
lem-3	0	6.87	1
let-19	0	6.68	1
let-363	0	8.83	1
let-4	0	5.37	1
let-413	0	6.38	1
let-418	0	7.55	1
let-49	0	7.51	1
let-502	0	7.81	1
let-504	0	8.75	1
let-526	0	6.76	1
let-60	0	7.49	1
let-607	0	9.06	1
let-653	0	4.44	1
let-70	0	9.41	1
let-711	0	7.93	1
let-716	0	8.11	1
let-721	0	8.44	1
let-754	0	7.02	1
let-765	0	6.48	1
let-767	0	7.07	1
let-805	0	4.44	1
let-858	0	7.42	1
let-92	0	9.31	1
let-99	0	6.29	1
letm-1	0	8.32	1
lev-10	0	2.88	1
lex-1	0	8.53	1
lfe-2	0	5.64	1
lgc-31	0	5.04	1
lgc-40	0	5.42	1
lgg-1	0	8.09	1
lgg-2	0	8.15	1
lgg-3	0	5.94	1
lgl-1	0	5.34	1
lgx-1	0	3.75	1
lig-1	0	8.12	1
lig-4	0	5.23	1
lin-10	0	4.41	1
lin-12	0	4.68	1
lin-13	0	6.55	1
lin-15A	0	6.53	1
lin-15B	0	6.28	1
lin-17	0	3.99	1
lin-23	0	7.73	1
lin-24	0	7.81	1
lin-25	0	7.26	1
lin-26	0	8.65	1
lin-3	0	6.93	1
lin-35	0	8.16	1
lin-36	0	6.97	1
lin-37	0	6.55	1
lin-39	0	5.8	1
lin-40	0	6.42	1
lin-41	0	6.88	1
lin-45	0	8.65	1
lin-49	0	4.63	1
lin-5	0	6.87	1
lin-52	0	5.5	1
lin-53	0	8.96	1
lin-54	0	7.26	1
lin-56	0	7.29	1
lin-59	0	7.38	1
lin-61	0	8.4	1
lin-65	0	7.64	1
lin-66	0	6.15	1
lin-8	0	6.13	1
lin-9	0	6.88	1
lip-1	0	5.52	1
lips-12	0	3.08	1
lips-3	0	3.27	1
lir-1	0	7.9	1
lir-2	0	4.98	1
lis-1	0	6.41	1
lit-1	0	7.3	1
LLC1.3	0	8.43	1
lmn-1	0	8.93	1
lmp-1	0	7.87	1
lnp-1	0	5.07	1
lon-2	0	6.15	1
lon-8	0	4.61	1
lpd-2	0	7.35	1
lpd-3	0	5.7	1
lpd-5	0	6.46	1
lpd-6	0	6.38	1
lpd-7	0	7.15	1
lpd-8	0	6.66	1
lpd-9	0	5.78	1
lpin-1	0	9.01	1
lpl-1	0	7.8	1
lrk-1	0	6.66	1
lrp-2	0	2.76	1
lrr-1	0	8.41	1
lsd-1	0	7.49	1
lsl-1	0	8.05	1
lsm-1	0	6.32	1
lsm-3	0	5.59	1
lsm-4	0	3.97	1
lsm-5	0	6.26	1
lsm-6	0	4.69	1
lsm-7	0	6.05	1
lsm-8	0	5.96	1
lst-1	0	9.13	1
lst-2	0	3.67	1
lst-3	0	8.92	1
lst-4	0	8.75	1
lsy-12	0	8.28	1
lsy-13	0	6.99	1
lsy-2	0	6.84	1
lsy-22	0	7.31	1
lsy-27	0	6.88	1
M01A10.1	0	7.81	1
M01B12.4	0	8.46	1
M01E11.1	0	6.3	1
M01E11.2	0	7.95	1
M01E11.3	0	8.59	1
M01E5.2	0	4.36	1
M01E5.3	0	8.3	1
M01E5.4	0	6.74	1
M01F1.3	0	3.32	1
M01F1.4	0	7.32	1
M01F1.6	0	2.76	1
M01F1.7	0	4.77	1
M01F1.8	0	5.2	1
M01G5.3	0	6.04	1
M01H9.3	0	8.8	1
M02B1.3	0	8.58	1
M02B7.2	0	3.87	1
M02B7.4	0	3.21	1
M02B7.5	0	6.75	1
M02B7.7	0	4.53	1
M02D8.3	0	3.05	1
M02E1.1	0	4.9	1
M03C11.2	0	5.68	1
M03C11.7	0	6.46	1
M03C11.8	0	6.82	1
M03F8.3	0	8.21	1
M04B2.2	0	3.95	1
M04C9.3	0	2.89	1
M04F3.3	0	3.7	1
M04F3.4	0	6.58	1
M04F3.5	0	6.17	1
M04G7.3	0	5.36	1
M05B5.4	0	5.46	1
M05D6.2	0	8.51	1
M05D6.5	0	5.35	1
M05D6.6	0	5.18	1
M106.2	0	3.55	1
M106.3	0	6.71	1
M106.4	0	7	1
M106.7	0	5.2	1
M106.8	0	3.3	1
M110.3	0	8.05	1
M116.5	0	3.29	1
M117.1	0	2.76	1
M117.6	0	2.77	1
M142.8	0	2.94	1
M151.3	0	4.96	1
M151.7	0	6.76	1
M163.1	0	4.4	1
M176.11	0	3.87	1
M176.2	0	7.09	1
M18.3	0	6.2	1
M18.6	0	8.75	1
M18.8	0	8.07	1
M199.2	0	5.39	1
M28.5	0	7.74	1
M57.1	0	4.5	1
M57.2	0	7.69	1
M60.6	0	5.33	1
M70.4	0	3.32	1
M70.5	0	4.22	1
M88.2	0	6.48	1
M88.5	0	6.72	1
M88.7	0	6.5	1
mab-20	0	6.07	1
mac-1	0	4.4	1
madd-2	0	3.43	1
mag-1	0	6.95	1
magi-1	0	5.67	1
mai-2	0	6.61	1
mak-2	0	6.55	1
map-1	0	6.31	1
map-2	0	6.91	1
marc-6	0	4.68	1
mars-1	0	8.44	1
mat-1	0	7.87	1
mat-2	0	7.82	1
mat-3	0	6.1	1
math-33	0	7.79	1
math-37	0	3.82	1
mau-2	0	7.64	1
mau-8	0	4.85	1
mbd-2	0	7.26	1
mbf-1	0	6.58	1
mbk-1	0	6.66	1
mbk-2	0	10	1
mboa-2	0	7	1
mboa-3	0	3.11	1
mboa-6	0	6.95	1
mboa-7	0	6.12	1
mbtr-1	0	6.29	1
mca-1	0	7.19	1
mca-3	0	7.56	1
mcd-1	0	5.96	1
mce-1	0	6.23	1
mcm-2	0	6.65	1
mcm-3	0	8.92	1
mcm-4	0	8.7	1
mcm-5	0	9.37	1
mcm-6	0	9.39	1
mcm-7	0	9.69	1
mdf-1	0	7.23	1
mdf-2	0	7.85	1
mdh-1	0	7.92	1
mdh-2	0	8.22	1
mdt-1.2	0	6.53	1
mdt-10	0	4.23	1
mdt-11	0	6.98	1
mdt-15	0	7.42	1
mdt-17	0	4.68	1
mdt-18	0	6.95	1
mdt-19	0	6.5	1
mdt-20	0	5.59	1
mdt-22	0	8.07	1
mdt-26	0	9	1
mdt-27	0	8.43	1
mdt-28	0	9.07	1
mdt-29	0	3.42	1
mdt-30	0	6.98	1
mdt-31	0	5.57	1
mdt-4	0	5.88	1
mdt-6	0	7.37	1
mdt-8	0	7.59	1
mdt-9	0	7.15	1
mec-15	0	8.35	1
mec-8	0	7.12	1
mecr-1	0	5.6	1
meg-1	0	8.75	1
meg-2	0	6.89	1
mei-1	0	8.29	1
mei-2	0	7.56	1
mek-1	0	8.81	1
mek-2	0	3.43	1
mel-11	0	7.24	1
mel-26	0	9.66	1
mel-28	0	5.62	1
mel-32	0	8.42	1
mel-46	0	5.01	1
mel-47	0	7.82	1
memb-1	0	5.07	1
memb-2	0	6.43	1
men-1	0	6.35	1
mep-1	0	8	1
mes-1	0	6.69	1
mes-2	0	6.89	1
mes-3	0	4.97	1
mes-4	0	7.8	1
mes-6	0	7.76	1
mesp-1	0	6.49	1
met-1	0	8.96	1
met-2	0	8.2	1
mett-10	0	6.92	1
mev-1	0	7.37	1
mex-1	0	8.89	1
mex-3	0	9.59	1
mex-5	0	10.8	1
mex-6	0	10.3	1
mfap-1	0	8.16	1
mfb-1	0	5.48	1
mff-1	0	4.74	1
mff-2	0	6.46	1
mif-1	0	3.46	1
mif-2	0	3.21	1
mif-3	0	5.2	1
mig-10	0	6.27	1
mig-14	0	5.45	1
mig-15	0	6.11	1
mig-2	0	5.97	1
mig-22	0	6.31	1
mig-23	0	5.39	1
mig-32	0	8.81	1
mig-5	0	8.66	1
mis-12	0	6.78	1
misc-1	0	7.65	1
mix-1	0	7.68	1
miz-1	0	7.85	1
mkk-4	0	5.38	1
mlc-4	0	7.6	1
mlcd-1	0	7.1	1
mlh-1	0	6.55	1
mlk-1	0	3.75	1
mls-2	0	3.58	1
mlt-10	0	5.58	1
mlt-7	0	4.05	1
mmaa-1	0	7.57	1
mmab-1	0	6.65	1
mmcm-1	0	8.86	1
mml-1	0	6.98	1
mms-19	0	6.85	1
mnat-1	0	7.98	1
moag-4	0	6.35	1
moc-1	0	4.81	1
moc-3	0	6.57	1
mog-1	0	7.83	1
mog-2	0	7.27	1
mog-3	0	7.55	1
mog-4	0	4.92	1
mog-5	0	8.34	1
mom-1	0	4.77	1
mom-2	0	9.91	1
mom-4	0	7.94	1
moma-1	0	6.88	1
mon-2	0	6.24	1
mop-25.1	0	7.4	1
mop-25.2	0	6.98	1
mop-25.3	0	6.35	1
morc-1	0	8.15	1
mpk-1	0	7.64	1
mppb-1	0	6.67	1
mrck-1	0	7.3	1
mre-11	0	8.54	1
mrg-1	0	8.07	1
mrp-2	0	3.3	1
mrp-4	0	9.05	1
mrp-5	0	5.67	1
mrp-7	0	7.05	1
mrpl-41	0	3.7	1
mrps-5	0	4.79	1
mrt-1	0	6.57	1
mrt-2	0	4.88	1
msh-2	0	7.11	1
msh-5	0	7.52	1
msh-6	0	7.97	1
mspn-1	0	8.06	1
MTCE.11	0	8.11	1
MTCE.12	0	8.54	1
MTCE.16	0	7.08	1
MTCE.23	0	9.09	1
MTCE.25	0	8.01	1
MTCE.26	0	11.5	1
MTCE.3	0	8.66	1
MTCE.31	0	10.2	1
MTCE.33	0	7.62	1
MTCE.34	0	6.06	1
MTCE.35	0	8.6	1
MTCE.4	0	5.25	1
MTCE.7	0	6.18	1
mtk-1	0	8.91	1
mtm-1	0	6.34	1
mtm-3	0	8.68	1
mtm-5	0	6.6	1
mtm-6	0	7.31	1
mtm-9	0	5.91	1
mtr-4	0	8.32	1
mtss-1	0	5.92	1
mtx-1	0	9.12	1
mtx-2	0	6.51	1
mus-101	0	6.43	1
mus-81	0	5.93	1
mut-14	0	6.51	1
mut-15	0	7.21	1
mut-16	0	8.26	1
mut-2	0	8.12	1
mut-7	0	6.61	1
mvb-12	0	6.05	1
mvk-1	0	7.47	1
mxl-1	0	6.34	1
mxl-2	0	6.69	1
mys-1	0	8.16	1
mys-4	0	5.86	1
nac-2	0	3.65	1
nars-1	0	8.5	1
nars-2	0	4.82	1
nasp-1	0	8.61	1
nasp-2	0	9.84	1
nbet-1	0	7.79	1
ncbp-1	0	8.61	1
ncbp-2	0	3.72	1
nck-1	0	6.02	1
ncl-1	0	7.72	1
ncs-2	0	5.99	1
ncx-3	0	4.76	1
ndc-80	0	8.5	1
nduf-2.2	0	7.92	1
nduf-5	0	5.08	1
nduf-6	0	5.39	1
nduf-7	0	7.13	1
ndx-3	0	6.07	1
ndx-6	0	4.78	1
ndx-7	0	5.99	1
ndx-9	0	6.08	1
ned-8	0	5.75	1
nekl-2	0	3.94	1
nep-1	0	5.88	1
nex-1	0	7.81	1
nfi-1	0	6.24	1
nft-1	0	5.89	1
nfya-1	0	6.67	1
nfya-2	0	6.01	1
nfyb-1	0	7.63	1
nfyc-1	0	9.31	1
ngp-1	0	7.48	1
nhl-2	0	3.38	1
nhl-3	0	4.59	1
nhr-1	0	4.59	1
nhr-10	0	6.54	1
nhr-105	0	6.25	1
nhr-12	0	6.97	1
nhr-122	0	5.8	1
nhr-13	0	4.29	1
nhr-135	0	4.1	1
nhr-138	0	5.84	1
nhr-154	0	3.47	1
nhr-161	0	6.69	1
nhr-17	0	5.88	1
nhr-181	0	6.45	1
nhr-2	0	8.44	1
nhr-20	0	7.91	1
nhr-205	0	4.65	1
nhr-207	0	4.81	1
nhr-21	0	6.49	1
nhr-22	0	6.92	1
nhr-228	0	6.05	1
nhr-23	0	7.05	1
nhr-243	0	3.79	1
nhr-256	0	7.78	1
nhr-28	0	4.9	1
nhr-286	0	5	1
nhr-31	0	5.88	1
nhr-32	0	3.43	1
nhr-34	0	5.55	1
nhr-35	0	5.78	1
nhr-4	0	3.91	1
nhr-40	0	4.58	1
nhr-42	0	3.31	1
nhr-45	0	6.34	1
nhr-46	0	7.06	1
nhr-47	0	7.34	1
nhr-48	0	3.82	1
nhr-49	0	7.76	1
nhr-56	0	4.1	1
nhr-57	0	4.46	1
nhr-61	0	4.66	1
nhr-62	0	3.16	1
nhr-65	0	4.38	1
nhr-66	0	8.08	1
nhr-69	0	3	1
nhr-7	0	3.11	1
nhr-70	0	5.01	1
nhr-71	0	8.41	1
nhr-78	0	7.09	1
nhr-84	0	3.34	1
nhr-86	0	7.13	1
nhr-88	0	4.69	1
nhr-95	0	4.61	1
nhr-96	0	3.88	1
nipa-1	0	6.14	1
nipi-3	0	7.25	1
nkat-3	0	6.55	1
nkb-1	0	7.33	1
nkcc-1	0	7.5	1
nlp-36	0	4.8	1
nmgp-1	0	4.11	1
nmt-1	0	8.08	1
nmy-1	0	4.78	1
nmy-2	0	9.51	1
noah-2	0	2.94	1
nol-1	0	6.28	1
nol-10	0	9.13	1
nol-5	0	8.99	1
nol-6	0	6.06	1
nol-9	0	6.94	1
nos-1	0	6.83	1
nos-2	0	9.09	1
nos-3	0	8.53	1
npl-4.1	0	6.48	1
npl-4.2	0	6.96	1
npp-1	0	8.12	1
npp-10	0	9.19	1
npp-11	0	7.86	1
npp-12	0	8.48	1
npp-13	0	7.32	1
npp-14	0	7.67	1
npp-15	0	8	1
npp-16	0	6.15	1
npp-17	0	7.84	1
npp-18	0	8.11	1
npp-19	0	7.43	1
npp-2	0	8.37	1
npp-20	0	6.5	1
npp-21	0	8.49	1
npp-22	0	8.87	1
npp-3	0	7.3	1
npp-4	0	6.96	1
npp-5	0	7.64	1
npp-6	0	7.9	1
npp-7	0	7.35	1
npp-8	0	7.96	1
npp-9	0	9.12	1
npr-17	0	3.42	1
nra-1	0	8.14	1
nra-2	0	9.15	1
nra-3	0	7.17	1
nra-4	0	5.85	1
nrd-1	0	8.07	1
nrde-3	0	7.78	1
nrf-6	0	5.72	1
nsf-1	0	8.27	1
nspd-9	0	4.35	1
nst-1	0	7.9	1
nsy-1	0	7.3	1
nsy-7	0	6.58	1
nth-1	0	4.12	1
ntl-2	0	7.14	1
ntl-3	0	3.25	1
ntl-4	0	7.53	1
ntp-1	0	8.79	1
nucb-1	0	5.22	1
nud-1	0	7.28	1
nud-2	0	6.47	1
num-1	0	8.61	1
nuo-1	0	7.82	1
nuo-2	0	7.66	1
nuo-3	0	8.71	1
nuo-4	0	8.7	1
nuo-5	0	6.33	1
nuo-6	0	6.46	1
nurf-1	0	8.13	1
nxf-2	0	8.14	1
nxt-1	0	7.72	1
oac-29	0	5.18	1
obr-1	0	5.04	1
obr-2	0	4.56	1
obr-3	0	6.2	1
obr-4	0	8.13	1
ocrl-1	0	7.2	1
odd-1	0	2.63	1
odr-4	0	6.86	1
oga-1	0	7	1
ogt-1	0	8.24	1
oma-1	0	9.71	1
oma-2	0	10.4	1
ooc-3	0	7.42	1
ooc-5	0	8.23	1
orai-1	0	7.8	1
orc-2	0	8.23	1
ostb-1	0	9.52	1
ostd-1	0	7.55	1
otub-1	0	7.77	1
oxi-1	0	6.83	1
oxy-4	0	5.02	1
paa-1	0	9.25	1
pab-1	0	8.12	1
pab-2	0	6.83	1
pabp-2	0	8.49	1
pac-1	0	6.66	1
pad-1	0	3.82	1
pak-1	0	6.78	1
pak-2	0	9.33	1
pal-1	0	8.88	1
pam-1	0	9.03	1
pan-1	0	6.31	1
pap-1	0	9.32	1
paqr-1	0	8.75	1
paqr-2	0	7.24	1
par-1	0	5.93	1
par-2	0	7.01	1
par-3	0	8.6	1
par-5	0	9.51	1
par-6	0	7.34	1
pars-1	0	8.82	1
pars-2	0	5.97	1
pas-1	0	8.06	1
pas-2	0	8.59	1
pas-3	0	8.7	1
pas-4	0	8.05	1
pas-5	0	8.07	1
pas-6	0	8.39	1
pas-7	0	7.6	1
pash-1	0	6.19	1
pat-12	0	6.15	1
pat-3	0	8.21	1
pat-4	0	5.53	1
pat-6	0	7.17	1
pat-9	0	2.83	1
patr-1	0	9.82	1
pbrm-1	0	7.86	1
pbs-1	0	8.23	1
pbs-2	0	8.42	1
pbs-3	0	8.18	1
pbs-4	0	7.85	1
pbs-5	0	8.27	1
pbs-6	0	8.16	1
pbs-7	0	8.93	1
pcaf-1	0	7.43	1
pcbd-1	0	3.85	1
pcca-1	0	7.55	1
pccb-1	0	8.17	1
pcf-11	0	3.12	1
pch-2	0	7.86	1
pcm-1	0	7.47	1
pcn-1	0	9.47	1
pcp-5	0	4.42	1
pcs-1	0	4.87	1
pct-1	0	7.69	1
pdcd-2	0	4.8	1
pde-2	0	6.93	1
pde-3	0	4.28	1
pdhk-2	0	8.05	1
pdi-1	0	9.12	1
pdi-2	0	8.38	1
pdi-3	0	10	1
pdk-1	0	8	1
pdp-1	0	8.9	1
pdr-1	0	7.73	1
pek-1	0	6.03	1
pen-2	0	6.97	1
pes-9	0	7.47	1
pfd-1	0	5.6	1
pfd-2	0	6.41	1
pfd-3	0	8.78	1
pfd-4	0	5.2	1
pfd-5	0	4.92	1
pfd-6	0	8.13	1
pfn-1	0	8.53	1
pfn-2	0	4.25	1
pfs-2	0	6.89	1
pgam-5	0	8.27	1
pgk-1	0	8.19	1
pgl-1	0	6.62	1
pgl-2	0	6.14	1
pgl-3	0	7.83	1
pgs-1	0	7.45	1
phb-1	0	8.56	1
phb-2	0	8.65	1
phip-1	0	3.67	1
pho-5	0	5.15	1
pie-1	0	7.1	1
pif-1	0	6.01	1
pig-1	0	6.5	1
piki-1	0	6.3	1
pink-1	0	8.6	1
pir-1	0	8.82	1
pis-1	0	5.75	1
pisy-1	0	4.85	1
pkc-1	0	6.1	1
pkc-3	0	8.63	1
pkn-1	0	7.07	1
plc-3	0	5.3	1
plc-4	0	8.23	1
pld-1	0	7.3	1
plk-1	0	8.98	1
plk-2	0	8.16	1
plk-3	0	5.4	1
plp-1	0	8.16	1
pme-1	0	7.63	1
pme-2	0	7.68	1
pme-3	0	7.22	1
pme-5	0	7.29	1
pmk-1	0	5.35	1
pmp-3	0	7.58	1
pmr-1	0	6.82	1
pms-2	0	7.02	1
pmt-2	0	4.36	1
png-1	0	6.03	1
pnk-1	0	8.04	1
pnk-4	0	4.38	1
pod-1	0	7.8	1
pod-2	0	6.12	1
pole-2	0	7.43	1
polh-1	0	7.47	1
polk-1	0	8.84	1
polq-1	0	7.19	1
pos-1	0	10.7	1
pot-1	0	4.88	1
pot-2	0	6.58	1
pot-3	0	4.2	1
ppfr-1	0	7.67	1
ppfr-2	0	7.73	1
ppfr-4	0	5.42	1
ppgn-1	0	7.03	1
pph-4.1	0	6.61	1
pph-4.2	0	7.76	1
pph-5	0	5.52	1
pph-6	0	4.76	1
ppk-1	0	6.87	1
ppk-2	0	6.94	1
ppk-3	0	6.51	1
ppp-1	0	7.31	1
pps-1	0	8	1
pptr-1	0	4.61	1
pptr-2	0	8.77	1
ppw-1	0	5.38	1
ppw-2	0	7.06	1
pqbp-1.1	0	7.25	1
pqe-1	0	8.94	1
pqn-21	0	7.09	1
pqn-27	0	4.87	1
pqn-34	0	6.18	1
pqn-39	0	5.34	1
pqn-41	0	4	1
pqn-45	0	9.31	1
pqn-47	0	6.33	1
pqn-51	0	8.51	1
pqn-52	0	8.18	1
pqn-53	0	6.83	1
pqn-55	0	7.56	1
pqn-59	0	9.85	1
pqn-65	0	9.19	1
pqn-70	0	8.13	1
pqn-82	0	6.33	1
pqn-83	0	4.07	1
pqn-85	0	7.34	1
pqn-87	0	7.39	1
pqn-89	0	4.66	1
pqn-96	0	5.91	1
praf-3	0	7.16	1
prdx-2	0	8.91	1
prdx-3	0	7.05	1
prg-1	0	8.67	1
prg-2	0	7.03	1
pri-1	0	7.46	1
pri-2	0	9	1
prmt-1	0	8.66	1
prmt-2	0	5.47	1
prmt-3	0	8.45	1
prmt-5	0	7.22	1
pro-1	0	6.85	1
pro-2	0	7.97	1
prom-1	0	8.59	1
prp-17	0	8.54	1
prp-21	0	6.84	1
prp-4	0	6.3	1
prp-8	0	9.53	1
prpf-4	0	8.71	1
prx-14	0	7.71	1
prx-19	0	8.12	1
pry-1	0	5.56	1
psa-1	0	5.15	1
psa-4	0	9	1
psd-1	0	7.49	1
psf-1	0	7.08	1
psr-1	0	6.76	1
pssy-1	0	4.25	1
pssy-2	0	6.8	1
pst-1	0	6.46	1
pst-2	0	5.87	1
pstk-1	0	2.77	1
ptc-1	0	8.33	1
ptp-1	0	3.51	1
ptp-2	0	8.67	1
ptp-3	0	5.75	1
ptps-1	0	3.73	1
ptr-2	0	9.78	1
puf-10	0	4.07	1
puf-11	0	8.78	1
puf-12	0	7.62	1
puf-3	0	9.17	1
puf-5	0	10.6	1
puf-6	0	8.23	1
puf-7	0	7.85	1
puf-8	0	8.43	1
puf-9	0	6.95	1
pup-2	0	10	1
pup-3	0	7.08	1
pus-1	0	7.5	1
pxf-1	0	6.03	1
pyc-1	0	8.23	1
pyk-1	0	9.41	1
pyp-1	0	8.32	1
pyr-1	0	8.32	1
pzf-1	0	8.2	1
qars-1	0	7.75	1
qdpr-1	0	6.63	1
qns-1	0	7.22	1
R01B10.4	0	2.89	1
R01B10.6	0	5.74	1
R01H10.7	0	4.63	1
R02C2.6	0	3.69	1
R02D3.3	0	7.58	1
R02D3.4	0	7.79	1
R02D3.7	0	8.13	1
R02D3.8	0	6.28	1
R02D5.8	0	5.55	1
R02F11.3	0	3.54	1
R02F11.4	0	7.33	1
R02F2.1	0	8.21	1
R02F2.4	0	6.31	1
R02F2.7	0	5.02	1
R02F2.9	0	5.28	1
R03A10.1	0	5.88	1
R03D7.1	0	8.62	1
R03D7.4	0	8.18	1
R03E1.2	0	5.73	1
R03G5.3	0	2.84	1
R03G5.6	0	6.13	1
R03H10.2	0	3.3	1
R04A9.5	0	7.23	1
R04B3.2	0	4.37	1
R04D3.2	0	7.48	1
R04D3.3	0	8.57	1
R04D3.4	0	4.8	1
R04E5.8	0	6.75	1
R04F11.2	0	6.91	1
R04F11.3	0	8.12	1
R04F11.5	0	5.72	1
R05D11.4	0	7.66	1
R05D11.5	0	6.38	1
R05D11.6	0	7.62	1
R05D11.7	0	6.32	1
R05D11.9	0	9.05	1
R05D3.12	0	7.2	1
R05D3.2	0	6.96	1
R05D3.8	0	7.54	1
R05D7.4	0	7.55	1
R05D7.5	0	6	1
R05F9.1	0	8.49	1
R05F9.11	0	4.56	1
R05F9.6	0	8.14	1
R05F9.9	0	6.94	1
R05G6.4	0	5.76	1
R05G6.7	0	8.9	1
R05G9.3	0	6.99	1
R05G9R.1	0	5.1	1
R05H10.2	0	5.17	1
R05H10.3	0	6.6	1
R05H10.5	0	2.82	1
R05H11.1	0	6.14	1
R05H5.3	0	8.61	1
R05H5.5	0	6.6	1
R06A4.2	0	5.89	1
R06C7.1	0	10.2	1
R06C7.2	0	6.94	1
R06C7.5	0	5.96	1
R06F6.12	0	6.4	1
R06F6.8	0	7.18	1
R07B7.10	0	5.75	1
R07B7.2	0	7.57	1
R07B7.8	0	6.29	1
R07B7.9	0	2.89	1
R07E4.3	0	3.02	1
R07E4.5	0	6.64	1
R07E5.1	0	6.77	1
R07E5.11	0	3.57	1
R07E5.13	0	4.89	1
R07E5.7	0	6.82	1
R07G3.7	0	6.48	1
R07G3.8	0	2.76	1
R07H5.3	0	3.3	1
R07H5.8	0	8.54	1
R08B4.3	0	6.58	1
R08C7.2	0	7.12	1
R08D7.1	0	6.88	1
R08D7.2	0	6.18	1
R08D7.4	0	6.3	1
R08D7.5	0	6.61	1
R08E3.3	0	5.66	1
R08E5.2	0	4.36	1
R09A8.2	0	7.04	1
R09B3.2	0	7.78	1
R09B3.3	0	8.78	1
R09F10.3	0	5.93	1
R09F10.8	0	8.21	1
R102.4	0	2.83	1
R102.5	0	8.33	1
R107.2	0	5.04	1
R107.5	0	8.12	1
R10D12.12	0	5.3	1
R10D12.13	0	6.01	1
R10D12.14	0	8.45	1
R10D12.8	0	6.54	1
R10E11.6	0	4.75	1
R10E12.2	0	6.28	1
R10E4.1	0	6.61	1
R10E4.11	0	6.23	1
R10E4.7	0	3.65	1
R10E4.9	0	5.55	1
R10E9.3	0	3.64	1
R10H10.6	0	5.13	1
R10H10.7	0	6.06	1
R11.1	0	6.66	1
R119.1	0	7.47	1
R119.3	0	4.53	1
R11A5.4	0	7.49	1
R11A8.1	0	5.07	1
R11A8.2	0	7.23	1
R11A8.5	0	7.17	1
R11A8.7	0	7.95	1
R11D1.1	0	7.49	1
R11D1.10	0	5.41	1
R11D1.9	0	5.56	1
R11G1.2	0	4.6	1
R11H6.2	0	8.77	1
R11H6.5	0	7.49	1
R12B2.2	0	3.29	1
R12C12.5	0	8.38	1
R12C12.6	0	8.12	1
R12C12.7	0	6.66	1
R12E2.1	0	7.84	1
R12E2.11	0	7.39	1
R12E2.12	0	2.82	1
R12E2.13	0	6.58	1
R12E2.2	0	9.35	1
R12E2.8	0	5.98	1
R13A1.10	0	3.38	1
R13A5.7	0	6.98	1
R144.10	0	4.11	1
R144.11	0	5.2	1
R144.12	0	5.15	1
R144.13	0	4.46	1
R144.3	0	6.64	1
R144.5	0	7.3	1
R144.6	0	5.54	1
R148.3	0	7.4	1
R148.4	0	8.34	1
R148.5	0	5.03	1
R151.10	0	5.78	1
R151.2	0	9.7	1
R151.6	0	7.29	1
R151.7	0	8.69	1
R151.8	0	7.67	1
R166.2	0	8.71	1
R166.6	0	5.8	1
R17.2	0	6.81	1
R186.3	0	6.93	1
R186.7	0	7.93	1
R186.8	0	3.56	1
R31.2	0	7.13	1
R53.1	0	7.46	1
R53.2	0	5.92	1
R53.4	0	8.29	1
R53.5	0	5.33	1
R53.6	0	7.22	1
R74.6	0	7.41	1
R74.7	0	7.49	1
R74.8	0	9.26	1
R90.1	0	5.77	1
rab-1	0	7.37	1
rab-10	0	8.12	1
rab-11.1	0	7.71	1
rab-14	0	7.03	1
rab-18	0	5.81	1
rab-21	0	6.53	1
rab-30	0	6.06	1
rab-33	0	4.38	1
rab-35	0	5.82	1
rab-39	0	3.05	1
rab-5	0	7.74	1
rab-6.1	0	6.95	1
rab-6.2	0	6.64	1
rab-7	0	7.02	1
rab-8	0	8.36	1
rabn-5	0	7.45	1
rabs-5	0	4.54	1
rack-1	0	6.72	1
rad-23	0	8.95	1
rad-26	0	8.37	1
rad-50	0	8.98	1
rad-51	0	8.11	1
rad-54	0	7.78	1
raga-1	0	8.36	1
